date,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth,lower_thames_group
19891120,7.0,0.0,17.0,9.7,9.4,7.0,0.0,101030.0,0.0,71
19891121,8.0,0.0,16.0,9.5,8.0,6.2,0.0,100940.0,0.0,71
19891122,3.0,6.8,62.0,7.8,8.2,6.9,0.0,101560.0,0.0,71
19891123,2.0,7.5,65.0,7.8,5.0,2.2,0.0,101830.0,0.0,72
19891124,4.0,3.6,45.0,6.2,2.4,-3.1,0.0,101290.0,0.0,72
19891125,2.0,7.9,65.0,6.6,2.7,-0.8,0.0,102280.0,0.0,71
19891126,1.0,7.4,62.0,7.3,0.5,-5.6,0.1,102450.0,0.0,71
19891127,1.0,6.7,58.0,6.5,2.1,-3.1,0.0,102170.0,0.0,71
19891128,6.0,0.0,15.0,8.3,1.4,-3.6,0.0,102520.0,0.0,71
19891129,1.0,7.2,59.0,8.0,4.4,0.4,0.0,102900.0,0.0,71
19891130,2.0,6.2,54.0,4.2,3.6,-0.7,0.0,103030.0,0.0,71
19891201,3.0,6.2,51.0,6.2,1.2,-1.8,0.1,103530.0,0.0,71
19891202,8.0,0.0,13.0,5.3,2.8,-0.7,0.0,103860.0,0.0,70
19891203,6.0,3.6,39.0,7.6,3.2,1.2,0.0,103630.0,0.0,70
19891204,7.0,1.5,27.0,9.4,4.2,0.8,0.0,103380.0,0.0,70
19891205,6.0,1.3,25.0,9.0,6.8,4.1,0.0,103230.0,0.0,70
19891206,7.0,0.0,13.0,7.9,6.5,4.0,0.0,102790.0,0.0,70
19891207,7.0,0.0,13.0,7.1,6.4,4.8,0.0,102580.0,0.0,70
19891208,7.0,0.0,13.0,7.2,6.3,5.5,0.0,102230.0,0.0,70
19891209,4.0,2.6,32.0,6.5,4.0,0.9,0.0,102210.0,0.0,70
19891210,6.0,0.0,12.0,8.4,3.9,1.3,0.0,102160.0,0.0,69
19891211,6.0,3.1,34.0,9.2,5.5,2.6,4.8,101400.0,0.0,69
19891212,7.0,0.0,12.0,11.7,5.6,1.9,6.7,99920.0,0.0,69
19891213,6.0,0.0,12.0,13.6,7.6,3.6,26.7,98970.0,0.0,69
19891214,7.0,0.4,17.0,12.9,9.6,5.6,2.3,98210.0,0.0,70
19891215,7.0,0.0,12.0,13.7,9.4,6.0,19.7,98840.0,0.0,71
19891216,7.0,0.1,14.0,12.3,9.9,6.1,6.4,97850.0,0.0,72
19891217,6.0,0.3,16.0,11.2,11.1,9.9,3.8,97310.0,0.0,73
19891218,6.0,0.0,12.0,12.2,8.8,6.4,7.6,98280.0,0.0,75
19891219,7.0,1.9,27.0,14.5,7.6,3.1,8.7,99890.0,0.0,76
19891220,7.0,0.7,19.0,14.3,9.4,4.2,19.6,99300.0,0.0,77
19891221,5.0,3.5,35.0,9.0,12.2,10.0,1.2,99490.0,0.0,78
19891222,4.0,3.6,36.0,11.9,8.0,7.0,0.1,100360.0,0.0,78
19891223,6.0,2.5,30.0,12.9,7.6,3.3,6.2,101190.0,0.0,79
19891224,7.0,0.0,12.0,11.5,8.8,4.6,3.8,100570.0,0.0,79
19891225,6.0,0.0,12.0,10.1,10.2,8.9,1.5,100390.0,0.0,80
19891226,6.0,2.3,29.0,8.5,7.2,4.4,0.0,101330.0,0.0,81
19891227,7.0,0.0,12.0,7.0,6.4,4.2,0.0,101370.0,0.0,81
19891228,7.0,0.0,12.0,5.3,6.5,6.0,0.0,101910.0,0.0,82
19891229,8.0,0.0,12.0,4.9,5.0,4.7,0.0,101990.0,0.0,82
19891230,8.0,0.0,12.0,4.4,4.4,3.9,0.0,102080.0,0.0,83
19891231,8.0,0.0,13.0,6.4,3.8,3.3,0.1,101930.0,0.0,83
19900101,8.0,0.0,13.0,9.9,4.5,2.6,1.5,101600.0,0.0,83
19900102,6.0,0.0,13.0,5.5,5.2,0.4,0.0,101780.0,0.0,84
19900103,7.0,0.0,13.0,8.5,4.0,2.4,0.0,101690.0,0.0,84
19900104,6.0,2.3,31.0,10.2,5.3,2.1,0.0,102030.0,0.0,84
19900105,7.0,0.0,13.0,12.0,6.6,3.1,0.5,102150.0,0.0,85
19900106,8.0,0.0,13.0,9.7,9.3,6.6,12.2,101850.0,0.0,85
19900107,6.0,0.2,17.0,10.4,6.8,4.0,1.0,102580.0,0.0,86
19900108,6.0,6.1,51.0,11.0,7.1,3.8,0.0,103130.0,0.0,86
19900109,7.0,0.0,14.0,11.0,6.8,2.7,0.1,103310.0,0.0,86
19900110,7.0,0.3,18.0,12.0,9.8,8.5,0.0,102780.0,0.0,86
19900111,6.0,1.6,29.0,8.8,10.5,9.0,0.0,102580.0,0.0,87
19900112,7.0,1.1,25.0,8.1,7.2,5.7,3.9,102360.0,0.0,87
19900113,2.0,7.1,58.0,10.2,4.3,0.5,0.1,102640.0,0.0,87
19900114,4.0,0.4,20.0,13.2,5.1,0.0,0.6,102190.0,0.0,87
19900115,8.0,0.0,15.0,12.2,8.8,4.3,0.0,102040.0,0.0,87
19900116,7.0,0.0,15.0,9.7,11.0,9.7,1.2,102060.0,0.0,88
19900117,4.0,6.4,57.0,9.5,8.4,7.2,0.0,102130.0,0.0,88
19900118,3.0,7.5,63.0,10.2,5.0,0.4,0.0,102770.0,0.0,88
19900119,6.0,0.0,16.0,11.8,6.4,2.5,0.3,102080.0,0.0,88
19900120,6.0,1.3,30.0,12.3,7.4,3.0,0.0,102510.0,0.0,88
19900121,8.0,0.0,16.0,12.5,9.0,5.7,3.1,102620.0,0.0,88
19900122,7.0,3.1,43.0,11.1,11.5,10.5,4.0,102210.0,0.0,88
19900123,8.0,0.0,17.0,12.5,9.8,8.5,4.1,100560.0,0.0,88
19900124,4.0,6.8,65.0,11.8,7.8,3.1,3.7,100570.0,0.0,88
19900125,7.0,0.5,25.0,7.4,8.0,4.1,4.8,98410.0,0.0,88
19900126,5.0,3.6,49.0,9.9,5.2,3.0,0.0,99460.0,0.0,88
19900127,6.0,0.0,18.0,8.8,5.8,1.6,6.5,99430.0,0.0,88
19900128,4.0,6.4,66.0,9.5,6.2,3.5,1.3,99090.0,0.0,88
19900129,7.0,0.0,18.0,11.1,6.4,3.2,8.4,99480.0,0.0,88
19900130,6.0,2.8,46.0,9.7,8.8,6.6,10.5,99000.0,0.0,88
19900131,7.0,0.1,22.0,9.8,8.5,7.3,3.3,98850.0,0.0,89
19900201,6.0,1.6,38.0,10.4,7.9,6.0,9.9,99560.0,0.0,89
19900202,3.0,6.3,71.0,9.3,7.7,5.0,8.9,99930.0,0.0,89
19900203,5.0,1.6,39.0,11.6,7.4,5.5,15.9,100450.0,0.0,89
19900204,6.0,0.1,23.0,13.5,6.8,1.9,0.0,101830.0,0.0,90
19900205,6.0,2.7,50.0,12.7,11.0,8.6,0.0,101690.0,0.0,90
19900206,5.0,1.3,39.0,14.4,9.6,6.5,13.9,100620.0,0.0,90
19900207,8.0,0.0,21.0,10.3,11.4,8.5,7.1,99660.0,0.0,90
19900208,3.0,8.7,91.0,11.3,8.4,6.6,0.0,101260.0,0.0,90
19900209,5.0,4.2,64.0,12.4,7.8,4.4,0.0,102510.0,0.0,91
19900210,7.0,0.1,26.0,9.0,8.9,5.4,4.0,100210.0,0.0,91
19900211,6.0,0.1,26.0,8.5,5.6,2.1,8.1,98970.0,0.0,91
19900212,3.0,8.2,94.0,10.8,5.4,2.4,0.0,98520.0,0.0,91
19900213,7.0,0.0,24.0,6.9,6.2,1.7,5.0,99110.0,0.0,91
19900214,8.0,0.0,24.0,8.6,5.6,4.2,7.5,99400.0,0.0,92
19900215,5.0,7.1,91.0,11.3,6.2,3.9,0.0,100240.0,0.0,91
19900216,5.0,8.5,101.0,13.7,5.4,-0.5,0.0,101010.0,0.0,92
19900217,8.0,0.5,36.0,12.3,8.0,2.2,1.5,100640.0,0.0,92
19900218,5.0,6.2,89.0,13.1,8.8,5.2,0.0,100970.0,0.0,92
19900219,8.0,0.1,30.0,14.5,9.0,4.8,0.2,100850.0,0.0,92
19900220,8.0,0.0,27.0,11.7,12.6,10.6,1.7,101560.0,0.0,92
19900221,5.0,6.9,98.0,15.7,10.8,9.8,0.0,102450.0,0.0,92
19900222,4.0,8.9,113.0,17.8,10.8,6.0,0.0,103420.0,0.0,92
19900223,1.0,8.2,110.0,13.9,11.8,5.8,0.0,102890.0,0.0,92
19900224,7.0,0.0,29.0,12.0,11.6,9.3,0.6,101760.0,0.0,92
19900225,5.0,2.5,65.0,10.8,9.0,5.9,4.0,100680.0,0.0,92
19900226,6.0,6.3,100.0,8.5,9.4,7.9,1.1,99240.0,0.0,92
19900227,4.0,4.2,84.0,12.3,6.2,4.0,0.2,99660.0,0.0,92
19900228,6.0,0.0,31.0,8.4,8.3,4.3,2.7,99640.0,0.0,92
19900301,3.0,7.3,123.0,8.9,4.8,1.2,0.3,100750.0,0.0,92
19900302,2.0,8.9,138.0,10.3,4.2,-0.6,0.0,103290.0,0.0,92
19900303,3.0,7.2,125.0,11.1,5.2,0.1,0.0,104300.0,0.0,91
19900304,7.0,0.1,41.0,11.0,7.8,4.4,0.0,103890.0,0.0,91
19900305,7.0,0.4,48.0,12.3,8.6,6.3,0.0,103030.0,0.0,91
19900306,7.0,1.1,62.0,11.1,9.6,6.8,0.0,102180.0,0.0,91
19900307,7.0,0.0,38.0,15.0,9.6,8.1,0.0,102130.0,0.0,91
19900308,6.0,6.6,128.0,12.2,9.8,4.5,0.0,101700.0,0.0,91
19900309,7.0,5.4,117.0,15.6,9.4,6.6,0.0,102380.0,0.0,91
19900310,7.0,4.2,106.0,15.1,11.0,6.5,0.0,102810.0,0.0,91
19900311,7.0,2.8,90.0,14.6,12.0,8.9,0.0,102670.0,0.0,91
19900312,5.0,8.3,151.0,11.5,8.9,3.2,0.0,102730.0,0.0,90
19900313,6.0,0.0,42.0,14.5,7.6,3.6,0.8,102210.0,0.0,90
19900314,4.0,7.0,141.0,14.2,8.5,2.5,0.0,103020.0,0.0,90
19900315,4.0,8.1,154.0,17.3,9.6,5.1,0.0,103270.0,0.0,90
19900316,4.0,8.5,160.0,22.0,10.2,3.2,0.0,103070.0,0.0,91
19900317,5.0,9.2,168.0,21.1,14.4,6.9,0.0,102710.0,0.0,91
19900318,4.0,9.6,174.0,13.5,14.3,7.5,0.0,102500.0,0.0,91
19900319,8.0,0.0,46.0,15.3,12.8,12.1,3.3,102400.0,0.0,91
19900320,7.0,4.7,125.0,14.9,10.0,4.8,0.0,102170.0,0.0,91
19900321,8.0,0.2,55.0,13.6,10.4,6.0,0.0,101540.0,0.0,91
19900322,5.0,7.0,154.0,12.8,11.1,8.6,0.0,102000.0,0.0,91
19900323,6.0,1.3,80.0,13.0,8.2,3.5,0.0,102300.0,0.0,91
19900324,6.0,2.0,93.0,10.5,10.8,8.7,1.0,101750.0,0.0,91
19900325,4.0,4.6,131.0,9.5,6.6,2.8,1.5,102670.0,0.0,91
19900326,5.0,6.8,158.0,10.4,5.5,1.5,0.0,103100.0,0.0,91
19900327,5.0,5.0,138.0,12.1,5.8,1.2,0.0,102760.0,0.0,91
19900328,5.0,2.5,105.0,13.5,8.4,4.6,0.0,102770.0,0.0,91
19900329,5.0,5.3,145.0,17.5,6.8,0.1,0.0,103400.0,0.0,91
19900330,3.0,10.5,206.0,18.3,11.0,4.5,0.0,103540.0,0.0,91
19900331,0.0,10.0,202.0,21.2,12.1,5.9,0.0,103230.0,0.0,91
19900401,3.0,9.2,195.0,17.2,12.5,3.8,0.2,101810.0,0.0,91
19900402,7.0,1.7,97.0,9.6,12.7,8.2,6.0,100210.0,0.0,91
19900403,5.0,6.2,163.0,8.6,5.2,0.7,0.1,100560.0,0.0,91
19900404,2.0,9.5,204.0,10.9,3.7,-1.2,0.0,101680.0,0.0,91
19900405,1.0,11.5,228.0,11.3,4.6,-1.8,0.0,101890.0,0.0,91
19900406,1.0,11.6,231.0,12.8,5.4,-0.5,0.0,101390.0,0.0,91
19900407,3.0,9.7,211.0,11.2,8.2,3.6,0.0,101750.0,0.0,90
19900408,3.0,10.0,216.0,11.6,7.0,2.9,0.0,102460.0,0.0,90
19900409,2.0,11.5,235.0,15.3,6.0,0.5,0.0,102090.0,0.0,90
19900410,6.0,4.3,147.0,15.7,9.5,3.7,0.0,101270.0,0.0,90
19900411,6.0,5.4,164.0,16.1,10.4,5.0,0.0,101530.0,0.0,90
19900412,7.0,4.1,146.0,9.3,12.8,9.4,3.0,101530.0,0.0,89
19900413,6.0,3.0,130.0,11.2,8.4,7.6,7.5,100720.0,0.0,89
19900414,5.0,5.2,165.0,12.9,5.8,0.3,0.6,100680.0,0.0,90
19900415,4.0,9.9,227.0,12.2,8.2,3.5,0.0,100680.0,0.0,89
19900416,4.0,9.6,224.0,12.2,7.2,2.2,2.2,101420.0,0.0,89
19900417,5.0,9.0,219.0,12.5,6.6,1.0,3.0,101540.0,0.0,89
19900418,5.0,9.1,221.0,12.8,7.2,1.8,1.9,101710.0,0.0,90
19900419,6.0,6.6,190.0,12.9,9.0,5.2,0.5,100870.0,0.0,90
19900420,7.0,3.4,144.0,16.9,8.0,3.0,0.9,101280.0,0.0,90
19900421,6.0,7.1,199.0,16.1,12.2,7.5,3.1,101340.0,0.0,90
19900422,6.0,4.2,158.0,17.3,12.2,8.4,0.0,101310.0,0.0,90
19900423,4.0,7.9,213.0,18.2,12.4,7.4,0.0,101580.0,0.0,90
19900424,2.0,11.5,259.0,20.3,12.2,6.1,0.0,101800.0,0.0,90
19900425,2.0,10.6,250.0,13.8,12.8,5.2,0.0,102200.0,0.0,90
19900426,7.0,0.3,83.0,14.1,10.8,7.7,0.7,101960.0,0.0,90
19900427,3.0,12.9,280.0,17.9,9.4,4.7,0.0,102510.0,0.0,90
19900428,2.0,13.1,284.0,22.5,10.6,3.2,0.0,102890.0,0.0,90
19900429,1.0,13.3,288.0,23.1,14.4,6.3,0.0,102820.0,0.0,90
19900430,2.0,13.6,293.0,24.0,17.0,10.9,0.0,102910.0,0.0,91
19900501,1.0,13.8,296.0,26.2,17.6,11.3,0.0,103140.0,0.0,91
19900502,0.0,13.9,299.0,28.1,17.6,8.9,0.0,103180.0,0.0,91
19900503,1.0,13.5,296.0,26.9,20.0,12.0,0.0,102880.0,0.0,91
19900504,0.0,13.9,302.0,27.2,19.1,11.3,0.0,102490.0,0.0,91
19900505,0.0,13.5,298.0,26.0,19.0,10.9,0.0,102050.0,0.0,90
19900506,1.0,12.7,290.0,18.0,18.9,11.8,0.0,101590.0,0.0,90
19900507,3.0,11.1,271.0,19.4,13.4,8.8,0.0,101580.0,0.0,90
19900508,3.0,10.5,264.0,15.8,13.1,6.8,0.0,101620.0,0.0,90
19900509,7.0,0.3,90.0,15.4,12.9,10.0,1.4,101540.0,0.0,90
19900510,6.0,4.1,173.0,14.0,11.1,6.8,2.7,101270.0,0.0,90
19900511,7.0,0.6,100.0,15.9,10.2,6.3,0.0,101220.0,0.0,90
19900512,6.0,3.8,169.0,17.2,13.0,10.0,0.0,101270.0,0.0,90
19900513,5.0,4.8,187.0,20.2,12.4,7.7,0.0,101660.0,0.0,90
19900514,5.0,7.8,233.0,22.1,13.8,7.3,0.0,101630.0,0.0,90
19900515,6.0,12.3,294.0,21.0,17.3,12.5,0.0,101400.0,0.0,90
19900516,5.0,5.3,197.0,21.5,15.8,10.7,0.0,101600.0,0.0,90
19900517,4.0,12.6,300.0,14.5,14.6,7.6,0.0,102010.0,0.0,90
19900518,6.0,4.4,183.0,16.9,12.0,9.5,0.0,102390.0,0.0,90
19900519,4.0,12.2,297.0,19.5,12.0,7.0,0.0,102440.0,0.0,90
19900520,5.0,7.2,229.0,20.8,13.0,6.6,0.0,102150.0,0.0,90
19900521,6.0,7.2,229.0,18.7,14.8,8.8,0.0,101840.0,0.0,90
19900522,2.0,12.9,308.0,21.8,12.6,6.4,0.0,101950.0,0.0,90
19900523,4.0,8.4,248.0,19.0,14.3,6.8,0.0,101880.0,0.0,90
19900524,3.0,13.8,321.0,17.5,14.6,10.3,0.0,102180.0,0.0,90
19900525,4.0,13.7,320.0,18.3,11.4,5.4,0.0,102660.0,0.0,89
19900526,2.0,14.7,333.0,21.6,12.2,6.1,0.0,102830.0,0.0,89
19900527,3.0,13.7,321.0,22.0,13.8,5.9,0.0,102860.0,0.0,89
19900528,5.0,10.6,282.0,21.5,16.2,10.4,0.0,103010.0,0.0,89
19900529,7.0,1.1,121.0,19.0,16.3,11.1,0.0,102490.0,0.0,88
19900530,7.0,0.1,89.0,24.4,15.4,11.8,0.0,102020.0,0.0,88
19900531,7.0,12.5,308.0,23.6,18.3,12.2,0.0,101930.0,0.0,88
19900601,7.0,2.4,153.0,18.8,18.0,12.5,5.4,101220.0,0.0,88
19900602,6.0,6.8,230.0,16.9,14.3,9.8,0.0,100910.0,0.0,88
19900603,6.0,1.2,126.0,19.2,14.6,12.2,1.7,100550.0,0.0,88
19900604,4.0,13.1,317.0,16.0,13.2,7.3,0.0,100820.0,0.0,88
19900605,5.0,0.5,105.0,16.9,11.8,7.6,1.8,100990.0,0.0,88
19900606,6.0,1.2,126.0,18.5,13.6,10.2,0.0,100690.0,0.0,88
19900607,6.0,3.4,175.0,15.1,12.0,5.6,1.8,100600.0,0.0,88
19900608,6.0,2.6,159.0,19.4,11.2,7.3,3.6,100740.0,0.0,88
19900609,6.0,6.8,232.0,19.6,14.0,8.7,0.7,101280.0,0.0,88
19900610,6.0,5.3,209.0,14.5,15.8,12.0,0.0,101910.0,0.0,88
19900611,7.0,0.0,81.0,14.5,13.2,11.8,0.0,102140.0,0.0,88
19900612,7.0,0.0,81.0,14.8,11.0,7.5,0.0,102210.0,0.0,88
19900613,7.0,0.1,89.0,17.4,12.3,9.8,0.0,102400.0,0.0,88
19900614,8.0,0.0,81.0,20.0,14.2,11.1,0.0,102180.0,0.0,88
19900615,6.0,1.5,135.0,21.3,15.1,10.2,0.0,102070.0,0.0,88
19900616,7.0,0.7,113.0,24.1,16.2,11.2,0.0,101890.0,0.0,88
19900617,7.0,7.2,240.0,20.3,17.6,11.1,0.0,101400.0,0.0,88
19900618,6.0,4.6,198.0,22.0,16.4,12.6,1.6,100870.0,0.0,88
19900619,4.0,10.9,292.0,21.1,17.4,12.7,0.0,100860.0,0.0,88
19900620,4.0,11.0,293.0,16.1,15.6,10.0,1.2,100860.0,0.0,87
19900621,6.0,3.9,185.0,20.8,13.6,11.2,11.2,99950.0,0.0,87
19900622,5.0,6.5,229.0,19.4,15.8,10.7,2.3,99890.0,0.0,87
19900623,4.0,7.2,240.0,18.4,15.0,10.5,4.9,101230.0,0.0,88
19900624,5.0,5.0,205.0,23.3,13.8,9.2,0.0,101980.0,0.0,88
19900625,7.0,2.2,151.0,23.2,19.2,15.1,0.0,102140.0,0.0,88
19900626,7.0,1.5,135.0,25.1,19.4,15.5,0.0,101890.0,0.0,88
19900627,6.0,7.1,238.0,20.2,20.4,15.8,0.0,101280.0,0.0,88
19900628,5.0,4.2,190.0,23.5,15.4,10.7,0.0,101600.0,0.0,89
19900629,5.0,8.0,251.0,21.7,16.7,9.9,1.1,101580.0,0.0,88
19900630,6.0,7.6,245.0,18.9,18.4,15.1,2.2,100660.0,0.0,89
19900701,6.0,3.4,175.0,19.6,16.0,13.1,0.0,100630.0,0.0,88
19900702,5.0,9.5,271.0,20.2,13.9,8.2,0.0,101250.0,0.0,88
19900703,3.0,11.0,291.0,18.0,14.0,7.8,2.0,101560.0,0.0,88
19900704,7.0,2.2,150.0,18.8,14.7,11.4,2.7,100700.0,0.0,88
19900705,5.0,2.9,164.0,20.2,15.2,11.5,0.5,100060.0,0.0,88
19900706,6.0,4.9,201.0,23.3,14.4,8.5,1.6,101830.0,0.0,88
19900707,8.0,1.6,136.0,26.8,17.9,12.5,0.0,101620.0,0.0,88
19900708,5.0,9.4,268.0,18.3,21.6,16.4,0.0,101300.0,0.0,88
19900709,5.0,2.4,153.0,20.1,15.2,12.0,0.0,101550.0,0.0,88
19900710,4.0,8.6,256.0,27.3,15.4,10.7,0.0,102490.0,0.0,87
19900711,1.0,15.1,339.0,27.7,18.3,9.3,0.0,102820.0,0.0,87
19900712,2.0,9.6,269.0,26.8,21.7,15.7,0.0,102570.0,0.0,87
19900713,1.0,14.9,335.0,24.0,20.6,14.4,0.0,102270.0,0.0,86
19900714,1.0,15.0,336.0,31.3,18.8,13.5,0.0,101990.0,0.0,86
19900715,4.0,10.8,283.0,24.9,22.0,12.6,0.0,101820.0,0.0,85
19900716,5.0,3.6,174.0,26.4,20.8,16.6,0.0,102290.0,0.0,84
19900717,4.0,6.3,219.0,27.6,20.5,14.6,0.0,102720.0,0.0,84
19900718,1.0,14.4,326.0,30.1,20.8,14.1,0.0,102730.0,0.0,83
19900719,0.0,14.6,327.0,31.8,22.0,14.0,0.0,102400.0,0.0,83
19900720,0.0,14.2,322.0,32.5,23.6,15.5,0.0,102220.0,0.0,82
19900721,1.0,12.6,302.0,24.0,25.1,17.7,0.0,102220.0,0.0,81
19900722,1.0,11.5,287.0,24.1,19.6,15.1,0.0,102560.0,0.0,81
19900723,3.0,12.3,296.0,23.9,18.8,13.5,0.0,102610.0,0.0,80
19900724,2.0,13.7,312.0,25.9,17.6,11.3,0.0,102460.0,0.0,79
19900725,2.0,13.9,314.0,24.4,18.6,11.3,0.0,102180.0,0.0,78
19900726,3.0,10.4,270.0,26.1,18.2,12.0,0.0,101720.0,0.0,78
19900727,6.0,1.0,113.0,26.0,21.0,15.9,0.1,101160.0,0.0,77
19900728,5.0,7.3,226.0,25.3,20.5,15.0,0.0,101560.0,0.0,77
19900729,5.0,6.0,206.0,23.9,19.2,13.0,0.0,102050.0,0.0,76
19900730,6.0,2.1,138.0,27.3,20.4,17.0,0.0,102150.0,0.0,76
19900731,4.0,8.0,233.0,32.5,21.2,15.0,0.0,102470.0,0.0,75
19900801,1.0,13.7,304.0,34.0,23.8,15.0,0.0,102540.0,0.0,75
19900802,1.0,11.9,282.0,36.5,26.2,18.4,0.0,102330.0,0.0,74
19900803,0.0,12.7,290.0,34.4,27.4,18.3,0.0,102150.0,0.0,74
19900804,2.0,13.2,295.0,24.2,26.9,19.4,0.0,101990.0,0.0,74
19900805,5.0,8.9,241.0,21.5,19.6,15.1,0.0,102030.0,0.0,73
19900806,4.0,8.1,229.0,21.3,17.0,12.4,0.0,102240.0,0.0,73
19900807,5.0,6.8,210.0,25.8,16.5,11.7,0.0,102540.0,0.0,72
19900808,6.0,9.8,249.0,27.6,18.5,11.2,0.0,102540.0,0.0,71
19900809,4.0,13.0,286.0,28.2,20.6,13.7,0.0,102330.0,0.0,71
19900810,6.0,6.7,206.0,27.5,21.4,14.6,0.0,102200.0,0.0,70
19900811,7.0,10.1,249.0,29.4,21.0,14.5,0.0,101790.0,0.0,70
19900812,4.0,12.2,273.0,26.0,23.0,16.5,0.0,101340.0,0.0,69
19900813,4.0,9.7,242.0,23.9,19.8,13.7,0.0,101220.0,0.0,68
19900814,6.0,1.1,106.0,23.6,19.3,14.7,0.0,101190.0,0.0,67
19900815,6.0,1.2,107.0,22.0,19.5,15.4,3.6,100660.0,0.0,67
19900816,3.0,12.1,266.0,20.5,17.6,13.2,0.0,101000.0,0.0,66
19900817,5.0,9.0,228.0,18.5,15.4,10.4,5.1,101840.0,0.0,66
19900818,7.0,0.0,64.0,22.2,15.6,12.8,8.8,101710.0,0.0,65
19900819,8.0,0.2,76.0,21.6,18.8,15.3,5.5,101360.0,0.0,65
19900820,6.0,10.3,239.0,22.0,17.6,13.6,0.0,101700.0,0.0,65
19900821,6.0,7.1,199.0,26.7,18.2,14.4,0.0,102380.0,0.0,66
19900822,3.0,9.1,222.0,27.6,19.8,12.9,0.0,102540.0,0.0,66
19900823,5.0,3.8,149.0,27.8,22.8,18.0,0.0,102480.0,0.0,65
19900824,3.0,7.3,197.0,27.7,22.8,17.9,0.0,101830.0,0.0,65
19900825,5.0,7.2,195.0,26.9,22.3,16.9,0.0,101740.0,0.0,65
19900826,5.0,4.9,162.0,25.2,21.8,16.8,0.2,101930.0,0.0,64
19900827,5.0,3.1,134.0,27.7,20.4,15.5,0.0,101840.0,0.0,64
19900828,4.0,11.3,238.0,30.3,21.6,15.6,0.0,101750.0,0.0,63
19900829,6.0,9.1,212.0,21.8,23.0,15.6,3.6,101200.0,0.0,63
19900830,3.0,11.7,239.0,20.9,16.4,10.9,0.0,101630.0,0.0,63
19900831,6.0,4.0,144.0,23.8,15.6,10.4,0.0,101670.0,0.0,62
19900901,6.0,5.6,158.0,25.6,19.0,14.1,0.0,101870.0,0.0,62
19900902,6.0,8.3,189.0,24.5,19.9,14.2,0.0,102110.0,0.0,62
19900903,5.0,3.1,122.0,20.9,18.6,12.7,0.0,101780.0,0.0,61
19900904,5.0,7.7,179.0,20.8,16.0,11.0,0.0,101650.0,0.0,61
19900905,7.0,1.8,99.0,18.8,14.8,8.9,0.0,101310.0,0.0,60
19900906,5.0,9.3,193.0,20.2,15.6,12.3,0.0,101140.0,0.0,60
19900907,6.0,7.7,175.0,19.1,15.8,11.5,0.0,101430.0,0.0,60
19900908,5.0,5.6,149.0,21.8,14.2,9.2,0.0,102390.0,0.0,60
19900909,2.0,11.1,206.0,20.5,14.8,7.7,0.0,102890.0,0.0,59
19900910,5.0,6.0,151.0,21.9,15.0,9.6,0.0,102740.0,0.0,59
19900911,5.0,8.0,172.0,21.2,16.4,10.9,0.0,102650.0,0.0,58
19900912,4.0,10.7,197.0,22.2,16.8,12.4,0.0,102750.0,0.0,58
19900913,2.0,8.3,171.0,22.1,16.4,10.5,0.0,102530.0,0.0,57
19900914,4.0,4.8,132.0,19.5,16.2,10.4,0.0,102660.0,0.0,57
19900915,5.0,7.1,156.0,18.8,16.0,12.5,0.0,102940.0,0.0,57
19900916,7.0,0.6,67.0,15.3,15.4,11.9,0.0,102560.0,0.0,56
19900917,5.0,1.6,85.0,22.6,13.2,11.0,1.9,102060.0,0.0,56
19900918,7.0,2.9,103.0,17.7,15.2,7.8,1.4,102030.0,0.0,55
19900919,5.0,6.6,145.0,15.5,16.0,14.4,0.1,101040.0,0.0,55
19900920,6.0,0.7,66.0,16.7,10.8,6.0,0.0,101050.0,0.0,55
19900921,5.0,8.3,158.0,15.1,13.2,9.6,2.0,100400.0,0.0,54
19900922,7.0,0.7,64.0,16.6,12.0,9.0,0.0,100080.0,0.0,54
19900923,5.0,1.8,82.0,17.1,12.1,7.6,2.2,100070.0,0.0,54
19900924,3.0,8.6,156.0,16.7,11.2,5.2,0.5,100600.0,0.0,53
19900925,5.0,9.9,166.0,17.2,12.6,8.5,0.0,101440.0,0.0,53
19900926,4.0,8.1,148.0,17.3,11.8,6.4,0.0,102560.0,0.0,52
19900927,5.0,7.7,143.0,21.4,11.3,5.3,0.0,102850.0,0.0,52
19900928,3.0,9.9,160.0,18.1,13.4,5.3,0.0,102410.0,0.0,52
19900929,7.0,0.3,50.0,20.8,13.8,9.6,8.1,101270.0,0.0,52
19900930,7.0,0.6,56.0,17.7,17.3,13.8,8.7,100500.0,0.0,51
19901001,5.0,8.6,144.0,19.5,12.1,6.5,0.0,101690.0,0.0,51
19901002,7.0,5.6,115.0,16.2,15.2,10.8,0.5,101480.0,0.0,52
19901003,6.0,0.7,55.0,17.0,15.5,14.8,4.9,100490.0,0.0,52
19901004,3.0,8.2,135.0,17.7,11.1,5.2,3.1,101820.0,0.0,52
19901005,8.0,0.0,36.0,18.2,14.2,10.6,0.5,101830.0,0.0,52
19901006,6.0,1.1,60.0,13.7,15.8,13.5,0.1,100760.0,0.0,52
19901007,2.0,8.6,134.0,14.5,10.1,6.5,0.0,101610.0,0.0,52
19901008,2.0,9.3,137.0,15.5,7.6,0.8,0.0,102710.0,0.0,52
